kalimat,kalimat_token
tampilan emang have fun and youth fasilitas lebih banyak tapi masih belum berfungsi tapi namanya jadi tidak spesial orang lebih mudah mencari kai dari pada access nama kai access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta api lah kalo access ini maknanya apa revamp ya revamp tapi gak jadi lebih aneh gitu jadi inget bikin stasiun tapi lupa buat jalan akses kan aneh mmm mungkin mau buat kayak livin by mandiri,"['tampilan', 'emang', 'have', 'fun', 'and', 'youth', 'fasilitas', 'lebih', 'banyak', 'tapi', 'masih', 'belum', 'berfungsi', 'tapi', 'namanya', 'jadi', 'tidak', 'spesial', 'orang', 'lebih', 'mudah', 'mencari', 'kai', 'dari', 'pada', 'access', 'nama', 'kai', 'access', 'lebih', 'keren', 'dan', 'spesial', 'menunjukkan', 'identitas', 'aplikasi', 'pesan', 'tiket', 'kereta', 'api', 'lah', 'kalo', 'access', 'ini', 'maknanya', 'apa', 'revamp', 'ya', 'revamp', 'tapi', 'gak', 'jadi', 'lebih', 'aneh', 'gitu', 'jadi', 'inget', 'bikin', 'stasiun', 'tapi', 'lupa', 'buat', 'jalan', 'akses', 'kan', 'aneh', 'mmm', 'mungkin', 'mau', 'buat', 'kayak', 'livin', 'by', 'mandiri']"
sudah update jadi makin bagus malah jadi semakin memudahkan saat pembayaran menggunakan wallet jadi mudah sekali lebih bagus dripada kai access versi lama,"['sudah', 'update', 'jadi', 'makin', 'bagus', 'malah', 'jadi', 'semakin', 'memudahkan', 'saat', 'pembayaran', 'menggunakan', 'wallet', 'jadi', 'mudah', 'sekali', 'lebih', 'bagus', 'dripada', 'kai', 'access', 'versi', 'lama']"
aplikasi ini keren jadi lebih mudah deh pesan tiket untuk bepergian semangat sahabat kai,"['aplikasi', 'ini', 'keren', 'jadi', 'lebih', 'mudah', 'deh', 'pesan', 'tiket', 'untuk', 'bepergian', 'semangat', 'sahabat', 'kai']"
semejak update pesen tiket kreta loadingnya lama banget parahhhh jadi ketinggalan kreta gara gara mau pesen tiket tapi loadingnya gila lama banget kecewaaaa,"['semejak', 'update', 'pesen', 'tiket', 'kreta', 'loadingnya', 'lama', 'banget', 'parahhhh', 'jadi', 'ketinggalan', 'kreta', 'gara', 'gara', 'mau', 'pesen', 'tiket', 'tapi', 'loadingnya', 'gila', 'lama', 'banget', 'kecewaaaa']"
tampilan baru malah semakin buruk,"['tampilan', 'baru', 'malah', 'semakin', 'buruk']"
aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
setelah update aplikasi sering bermasalah tidak bisa login ke aplikasi setelah pengisian kode otp karena selalu loading sehingga harus menunggu di block jam karena terlalu sering masukkan kode otp ingin melakukan pembayaran melalui qris namun kode qris tidak kunjung muncul sehingga tidak bisa bayar tiket jenis kelamin sudah diubah namun setelah direfresh kembali lagi ke jenis kelamin yang salah tertukar antara laki dan perempuan untuk semua penumpang,"['setelah', 'update', 'aplikasi', 'sering', 'bermasalah', 'tidak', 'bisa', 'login', 'ke', 'aplikasi', 'setelah', 'pengisian', 'kode', 'otp', 'karena', 'selalu', 'loading', 'sehingga', 'harus', 'menunggu', 'di', 'block', 'jam', 'karena', 'terlalu', 'sering', 'masukkan', 'kode', 'otp', 'ingin', 'melakukan', 'pembayaran', 'melalui', 'qris', 'namun', 'kode', 'qris', 'tidak', 'kunjung', 'muncul', 'sehingga', 'tidak', 'bisa', 'bayar', 'tiket', 'jenis', 'kelamin', 'sudah', 'diubah', 'namun', 'setelah', 'direfresh', 'kembali', 'lagi', 'ke', 'jenis', 'kelamin', 'yang', 'salah', 'tertukar', 'antara', 'laki', 'dan', 'perempuan', 'untuk', 'semua', 'penumpang']"
ternyata harus restart hp setelah update aplikasi biar ga lemot,"['ternyata', 'harus', 'restart', 'hp', 'setelah', 'update', 'aplikasi', 'biar', 'ga', 'lemot']"
tampilan baru memang terlihat fresh tapi ya ampun gak selama ini juga loadingnya dong,"['tampilan', 'baru', 'memang', 'terlihat', 'fresh', 'tapi', 'ya', 'ampun', 'gak', 'selama', 'ini', 'juga', 'loadingnya', 'dong']"
apk terbaru kebanyakan menu,"['apk', 'terbaru', 'kebanyakan', 'menu']"
selaraskan antara kebijakan dan keandalan aplikasinya jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk,"['selaraskan', 'antara', 'kebijakan', 'dan', 'keandalan', 'aplikasinya', 'jangan', 'buat', 'peraturan', 'untuk', 'calon', 'penumpang', 'kereta', 'lokal', 'harus', 'pesan', 'tiket', 'lewat', 'aplikasi', 'tapi', 'aplikasinya', 'tak', 'bisa', 'di', 'andalkan', 'kecepatan', 'pelayanan', 'melalui', 'aplikasi', 'juga', 'menjadi', 'daya', 'tarik', 'calon', 'penumpang', 'jangan', 'sampai', 'membuat', 'penumpang', 'menjadi', 'kurang', 'nyaman', 'dengan', 'performa', 'aplikasi', 'yang', 'buruk']"
setelah update yang terbaru tampilan oke kualitasnya juga bagus banget load pas buka appnya juga ga lama pas mau ke pembayaran juga lancar banget pembayarannya dapat dilakukan dengan mudah ini nih aplikasi yang kita butuhkan cepet simple dan mudah,"['setelah', 'update', 'yang', 'terbaru', 'tampilan', 'oke', 'kualitasnya', 'juga', 'bagus', 'banget', 'load', 'pas', 'buka', 'appnya', 'juga', 'ga', 'lama', 'pas', 'mau', 'ke', 'pembayaran', 'juga', 'lancar', 'banget', 'pembayarannya', 'dapat', 'dilakukan', 'dengan', 'mudah', 'ini', 'nih', 'aplikasi', 'yang', 'kita', 'butuhkan', 'cepet', 'simple', 'dan', 'mudah']"
jadi ribet pengoperasiannya,"['jadi', 'ribet', 'pengoperasiannya']"
fitur kai pay ada scan qr tapi tidak berfungsi apa apa tidak bisa untuk pembayaran scan qr saya yang salah atau aplikasinya yang salah ya padahal ads saldo lumayan disitu sisa dari pembelian tiket,"['fitur', 'kai', 'pay', 'ada', 'scan', 'qr', 'tapi', 'tidak', 'berfungsi', 'apa', 'apa', 'tidak', 'bisa', 'untuk', 'pembayaran', 'scan', 'qr', 'saya', 'yang', 'salah', 'atau', 'aplikasinya', 'yang', 'salah', 'ya', 'padahal', 'ads', 'saldo', 'lumayan', 'disitu', 'sisa', 'dari', 'pembelian', 'tiket']"
aplikasi setelah update justru gak jelas semakin ribet,"['aplikasi', 'setelah', 'update', 'justru', 'gak', 'jelas', 'semakin', 'ribet']"
apk versi lama suka lama kalo udah masuk ke pembayaran tapi versi baru ini jadi lebih lancr dan mduah buat cari pesen tiektnya,"['apk', 'versi', 'lama', 'suka', 'lama', 'kalo', 'udah', 'masuk', 'ke', 'pembayaran', 'tapi', 'versi', 'baru', 'ini', 'jadi', 'lebih', 'lancr', 'dan', 'mduah', 'buat', 'cari', 'pesen', 'tiektnya']"
system basi lemot engginer app basi transfer tiket keburu kiamat otp email dah bener muncul eror java terus,"['system', 'basi', 'lemot', 'engginer', 'app', 'basi', 'transfer', 'tiket', 'keburu', 'kiamat', 'otp', 'email', 'dah', 'bener', 'muncul', 'eror', 'java', 'terus']"
lebih mudah untuk pemesanan tiket,"['lebih', 'mudah', 'untuk', 'pemesanan', 'tiket']"
wahh tampilan nya sekarang ok banget cuma sayang metode pembayaran masih dibatasi kartu debit mandiri sama ovo mohon tambahin dong ewallet gopay dan dana terus debit bri mandiri sama bca,"['wahh', 'tampilan', 'nya', 'sekarang', 'ok', 'banget', 'cuma', 'sayang', 'metode', 'pembayaran', 'masih', 'dibatasi', 'kartu', 'debit', 'mandiri', 'sama', 'ovo', 'mohon', 'tambahin', 'dong', 'ewallet', 'gopay', 'dan', 'dana', 'terus', 'debit', 'bri', 'mandiri', 'sama', 'bca']"
versi baru memang lebih menarik dengan tanpilan dan fitur baru saya pesen tiket goshow langsung dapet ga ada lagi tuh macet lemot semua lancar aja kalo saya suka dg pembayaran qrisnya lebih simepl,"['versi', 'baru', 'memang', 'lebih', 'menarik', 'dengan', 'tanpilan', 'dan', 'fitur', 'baru', 'saya', 'pesen', 'tiket', 'goshow', 'langsung', 'dapet', 'ga', 'ada', 'lagi', 'tuh', 'macet', 'lemot', 'semua', 'lancar', 'aja', 'kalo', 'saya', 'suka', 'dg', 'pembayaran', 'qrisnya', 'lebih', 'simepl']"
abis tak update tampikan baru malah makin bagus dan jadi makin lancar mw cari tiket juga gampang,"['abis', 'tak', 'update', 'tampikan', 'baru', 'malah', 'makin', 'bagus', 'dan', 'jadi', 'makin', 'lancar', 'mw', 'cari', 'tiket', 'juga', 'gampang']"
apk nya sekarang sudah tidak sering crash jadi waktu mau memesan tiket selalu lancar tidak kehabisan waktu pembayarannya juga mudah dg menggunaakn qris,"['apk', 'nya', 'sekarang', 'sudah', 'tidak', 'sering', 'crash', 'jadi', 'waktu', 'mau', 'memesan', 'tiket', 'selalu', 'lancar', 'tidak', 'kehabisan', 'waktu', 'pembayarannya', 'juga', 'mudah', 'dg', 'menggunaakn', 'qris']"
aplikasi update terbaru bagus tp saran baikny harga tiket yg sdh habis terjual taruh paling bawah seperti aplikasi sebelumnya supaya gx bingung klu skrang kirain msh ada tiketny ternyata zonk,"['aplikasi', 'update', 'terbaru', 'bagus', 'tp', 'saran', 'baikny', 'harga', 'tiket', 'yg', 'sdh', 'habis', 'terjual', 'taruh', 'paling', 'bawah', 'seperti', 'aplikasi', 'sebelumnya', 'supaya', 'gx', 'bingung', 'klu', 'skrang', 'kirain', 'msh', 'ada', 'tiketny', 'ternyata', 'zonk']"
fitur kai pay ada scan qr tapi tidak berfungsi apa apa tidak bisa untuk pembayaran scan qr saya yang salah atau aplikasinya yang salah ya padahal ads saldo lumayan disitu sisa dari pembelian tiket,"['fitur', 'kai', 'pay', 'ada', 'scan', 'qr', 'tapi', 'tidak', 'berfungsi', 'apa', 'apa', 'tidak', 'bisa', 'untuk', 'pembayaran', 'scan', 'qr', 'saya', 'yang', 'salah', 'atau', 'aplikasinya', 'yang', 'salah', 'ya', 'padahal', 'ads', 'saldo', 'lumayan', 'disitu', 'sisa', 'dari', 'pembelian', 'tiket']"
sejak diperbarui makin garibet pesen tiket jadi sat set ga lemot lbih mudah beli tiket di aplikasi skrng hhh lebih baik daripada seblumnya thx,"['sejak', 'diperbarui', 'makin', 'garibet', 'pesen', 'tiket', 'jadi', 'sat', 'set', 'ga', 'lemot', 'lbih', 'mudah', 'beli', 'tiket', 'di', 'aplikasi', 'skrng', 'hhh', 'lebih', 'baik', 'daripada', 'seblumnya', 'thx']"
sejak diperbarui makin garibet pesen tiket jadi sat set ga lemot lbih mudah beli tiket di aplikasi skrng hhh lebih baik daripada seblumnya thx,"['sejak', 'diperbarui', 'makin', 'garibet', 'pesen', 'tiket', 'jadi', 'sat', 'set', 'ga', 'lemot', 'lbih', 'mudah', 'beli', 'tiket', 'di', 'aplikasi', 'skrng', 'hhh', 'lebih', 'baik', 'daripada', 'seblumnya', 'thx']"
sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket jadi sangat mudah bgt lacar jg,"['sudah', 'byk', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'jg', 'banyk', 'beli', 'tiket', 'jadi', 'sangat', 'mudah', 'bgt', 'lacar', 'jg']"
udah maakin lancar ga lemot lagi tapi tampilan masih enak dulu tampilan sekarang kayak pelangi perpaduan warna kurang cocok,"['udah', 'maakin', 'lancar', 'ga', 'lemot', 'lagi', 'tapi', 'tampilan', 'masih', 'enak', 'dulu', 'tampilan', 'sekarang', 'kayak', 'pelangi', 'perpaduan', 'warna', 'kurang', 'cocok']"
iya sih makin lancar tapi aplikasi yang baru tidak efektif dalam pemilihan kursi tampilan kursi mending di aplikasi yang lama lebih efektif dan efisien,"['iya', 'sih', 'makin', 'lancar', 'tapi', 'aplikasi', 'yang', 'baru', 'tidak', 'efektif', 'dalam', 'pemilihan', 'kursi', 'tampilan', 'kursi', 'mending', 'di', 'aplikasi', 'yang', 'lama', 'lebih', 'efektif', 'dan', 'efisien']"
tampilan yg sekarang bagus dan mudah sangat nyaman,"['tampilan', 'yg', 'sekarang', 'bagus', 'dan', 'mudah', 'sangat', 'nyaman']"
setelah update jadi makin lancar untuk buka aplikasinya langsung satset tpi menurut saya tampilan antarmukanya bagusan yang sebelumnya,"['setelah', 'update', 'jadi', 'makin', 'lancar', 'untuk', 'buka', 'aplikasinya', 'langsung', 'satset', 'tpi', 'menurut', 'saya', 'tampilan', 'antarmukanya', 'bagusan', 'yang', 'sebelumnya']"
lancar banget tdk kendala wktu mau pembayaran malah jadi efektif,"['lancar', 'banget', 'tdk', 'kendala', 'wktu', 'mau', 'pembayaran', 'malah', 'jadi', 'efektif']"
lemot bgtttt si abis upgrade tp kualitas malah downgrade bolak balik pemesanan tinggal bayar aja lemotnya maasyaaallah mau apasi,"['lemot', 'bgtttt', 'si', 'abis', 'upgrade', 'tp', 'kualitas', 'malah', 'downgrade', 'bolak', 'balik', 'pemesanan', 'tinggal', 'bayar', 'aja', 'lemotnya', 'maasyaaallah', 'mau', 'apasi']"
terpercaya,['terpercaya']
mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
diupdate jdi makin lancar tak kasih bintang deh buat aplikasi ini,"['diupdate', 'jdi', 'makin', 'lancar', 'tak', 'kasih', 'bintang', 'deh', 'buat', 'aplikasi', 'ini']"
metode pembayaran sangat terbatas tidak ada fitur ganti nomor padahal nomor sudah tidak aktif tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi,"['metode', 'pembayaran', 'sangat', 'terbatas', 'tidak', 'ada', 'fitur', 'ganti', 'nomor', 'padahal', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'ada', 'tombol', 'pembayaran', 'jika', 'tidak', 'sengaja', 'keluar', 'dr', 'aplikasi']"
good job kai aplikasinya jadi lancar banget pemesanan cepat bgt di upgrade jd lebih baik dan lebih mudah diakses,"['good', 'job', 'kai', 'aplikasinya', 'jadi', 'lancar', 'banget', 'pemesanan', 'cepat', 'bgt', 'di', 'upgrade', 'jd', 'lebih', 'baik', 'dan', 'lebih', 'mudah', 'diakses']"
setelah update jadi user friendly dan ga ribet qris juga udah ke detect waktu bayar ga perlua waktu laama buat bayarnya cpeet langsugn bisa sleesai,"['setelah', 'update', 'jadi', 'user', 'friendly', 'dan', 'ga', 'ribet', 'qris', 'juga', 'udah', 'ke', 'detect', 'waktu', 'bayar', 'ga', 'perlua', 'waktu', 'laama', 'buat', 'bayarnya', 'cpeet', 'langsugn', 'bisa', 'sleesai']"
minta update mulu semenjak tampilan baru makin susah diakses dan jauh lebih ribet fiturnya,"['minta', 'update', 'mulu', 'semenjak', 'tampilan', 'baru', 'makin', 'susah', 'diakses', 'dan', 'jauh', 'lebih', 'ribet', 'fiturnya']"
kalo ga butuh ma akses kereta ini males bgt dah make app ini minggu ini loading trs eror trs mana org tuh buru ini bner bkin emosi pas nyampe stasiun disuruh ke loket dari loket disuruh ke petugas dpn bner nyebelin bgt sampe ketinggalan jadwal kereta dong mana lg buru kalo org gbs beli diloket ya benerin dong tu app jgn ngerugiin waktu orang,"['kalo', 'ga', 'butuh', 'ma', 'akses', 'kereta', 'ini', 'males', 'bgt', 'dah', 'make', 'app', 'ini', 'minggu', 'ini', 'loading', 'trs', 'eror', 'trs', 'mana', 'org', 'tuh', 'buru', 'ini', 'bner', 'bkin', 'emosi', 'pas', 'nyampe', 'stasiun', 'disuruh', 'ke', 'loket', 'dari', 'loket', 'disuruh', 'ke', 'petugas', 'dpn', 'bner', 'nyebelin', 'bgt', 'sampe', 'ketinggalan', 'jadwal', 'kereta', 'dong', 'mana', 'lg', 'buru', 'kalo', 'org', 'gbs', 'beli', 'diloket', 'ya', 'benerin', 'dong', 'tu', 'app', 'jgn', 'ngerugiin', 'waktu', 'orang']"
diupdate malah bisa beli tiket dg mudah lancar terus ui nya yg diperbaiki jg lebih keren lebih baik dari versi yg lama versi yg baru bagus banget performanya,"['diupdate', 'malah', 'bisa', 'beli', 'tiket', 'dg', 'mudah', 'lancar', 'terus', 'ui', 'nya', 'yg', 'diperbaiki', 'jg', 'lebih', 'keren', 'lebih', 'baik', 'dari', 'versi', 'yg', 'lama', 'versi', 'yg', 'baru', 'bagus', 'banget', 'performanya']"
hah ini apa malah jadi gabisa dibuka samsek daritadi buka cuma muncul logone tok ga berfungsi samsek,"['hah', 'ini', 'apa', 'malah', 'jadi', 'gabisa', 'dibuka', 'samsek', 'daritadi', 'buka', 'cuma', 'muncul', 'logone', 'tok', 'ga', 'berfungsi', 'samsek']"
apk versi lama suka lama kalo udah masuk ke pembayaran tapi versi baru ini jadi lebih lancr dan mduah buat cari pesen tiektnya,"['apk', 'versi', 'lama', 'suka', 'lama', 'kalo', 'udah', 'masuk', 'ke', 'pembayaran', 'tapi', 'versi', 'baru', 'ini', 'jadi', 'lebih', 'lancr', 'dan', 'mduah', 'buat', 'cari', 'pesen', 'tiektnya']"
update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
di update bukannya makin bagus malah makin buruk tidak se simpel praktis dulu banyak iklan,"['di', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'se', 'simpel', 'praktis', 'dulu', 'banyak', 'iklan']"
lebih baik jangan di update dulu memang dari segi ui bagus cuma masih banyak eror,"['lebih', 'baik', 'jangan', 'di', 'update', 'dulu', 'memang', 'dari', 'segi', 'ui', 'bagus', 'cuma', 'masih', 'banyak', 'eror']"
tambah lemot fitur nambah tapi sistem gak support,"['tambah', 'lemot', 'fitur', 'nambah', 'tapi', 'sistem', 'gak', 'support']"
setelah update jadi mudah buat login ga butuh waktu yang lama untuk login keren nih app terupdatenya,"['setelah', 'update', 'jadi', 'mudah', 'buat', 'login', 'ga', 'butuh', 'waktu', 'yang', 'lama', 'untuk', 'login', 'keren', 'nih', 'app', 'terupdatenya']"
setelah update tambah lemot pak,"['setelah', 'update', 'tambah', 'lemot', 'pak']"
lemooooooooooooottttttt bangettttttttt setiap mau buka loadingnya lama padahal jaringan sudah bangus terus aplikasinya harus upgrade setiap mau buka harus masukin otp nya entah lewat email sms padahal sebelum nya pernah kasih otp,"['lemooooooooooooottttttt', 'bangettttttttt', 'setiap', 'mau', 'buka', 'loadingnya', 'lama', 'padahal', 'jaringan', 'sudah', 'bangus', 'terus', 'aplikasinya', 'harus', 'upgrade', 'setiap', 'mau', 'buka', 'harus', 'masukin', 'otp', 'nya', 'entah', 'lewat', 'email', 'sms', 'padahal', 'sebelum', 'nya', 'pernah', 'kasih', 'otp']"
update nya bagus tapi lebih bagus lagi kalau ada tema warna gelap,"['update', 'nya', 'bagus', 'tapi', 'lebih', 'bagus', 'lagi', 'kalau', 'ada', 'tema', 'warna', 'gelap']"
ternyata tidak sepenuhnya memudahkan proses boarding tetap diminta ktp untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek ktp aplikasi tidak berguna tambahan tampilan juga bikin ribet kalo mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal upgrade ke access kai,"['ternyata', 'tidak', 'sepenuhnya', 'memudahkan', 'proses', 'boarding', 'tetap', 'diminta', 'ktp', 'untuk', 'pengecekan', 'apa', 'gunanya', 'kita', 'mengisi', 'data', 'pribadi', 'saat', 'buat', 'akun', 'kalo', 'hanya', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'tidak', 'berguna', 'tambahan', 'tampilan', 'juga', 'bikin', 'ribet', 'kalo', 'mau', 'pilih', 'kereta', 'beda', 'dengan', 'aplikasi', 'sebelumnya', 'jadi', 'menyesal', 'upgrade', 'ke', 'access', 'kai']"
lebih mudah memakai aplikasi ini untuk pergi jauh dan tidak perlu repot ngntri lbh cepat jg,"['lebih', 'mudah', 'memakai', 'aplikasi', 'ini', 'untuk', 'pergi', 'jauh', 'dan', 'tidak', 'perlu', 'repot', 'ngntri', 'lbh', 'cepat', 'jg']"
aplikasinya mempermudah dan bagus,"['aplikasinya', 'mempermudah', 'dan', 'bagus']"
aplikasinya kebanyakan fiture jembot kebanyakan kreatif aplikasinya sampe gabisa di pakai,"['aplikasinya', 'kebanyakan', 'fiture', 'jembot', 'kebanyakan', 'kreatif', 'aplikasinya', 'sampe', 'gabisa', 'di', 'pakai']"
lumayan membantu membeli tiket kereta api tanpa admin huhu lancar jg tdk ada kendala saat melakukan pemesanan update membernya kok susah min oadahal datanya sudah sesuai bagus yg sebelumnya padahaka sblmnya udah banyak banget pesen tiketnya,"['lumayan', 'membantu', 'membeli', 'tiket', 'kereta', 'api', 'tanpa', 'admin', 'huhu', 'lancar', 'jg', 'tdk', 'ada', 'kendala', 'saat', 'melakukan', 'pemesanan', 'update', 'membernya', 'kok', 'susah', 'min', 'oadahal', 'datanya', 'sudah', 'sesuai', 'bagus', 'yg', 'sebelumnya', 'padahaka', 'sblmnya', 'udah', 'banyak', 'banget', 'pesen', 'tiketnya']"
bagus setelah update aplikasi nya jadi lebih stabil dan tampilan nya yang efisien,"['bagus', 'setelah', 'update', 'aplikasi', 'nya', 'jadi', 'lebih', 'stabil', 'dan', 'tampilan', 'nya', 'yang', 'efisien']"
aplikasinya kebanyakan fiture jembot kebanyakan kreatif aplikasinya sampe gabisa di pakai,"['aplikasinya', 'kebanyakan', 'fiture', 'jembot', 'kebanyakan', 'kreatif', 'aplikasinya', 'sampe', 'gabisa', 'di', 'pakai']"
